TRANSACTION_ID,TRANSACTION_DATE,GENDER,EMAIL_CONTACT,PRODUCT_DESCRIPTION,PRODUCT_UNIT_PRICE,QUANTITY,DISCOUNT_AMOUNT,NET_SALE_VALUE,REGION,COUNTRY,CAPITAL_CITY,EVENT_LOG_TIMESTAMP,First Name,Last Name,Year,Month,Day,Week,Quarter
1464930000000.0,2016-06-08,FEMALE,chester.2015-johnson-boom@gmail.com,COMPUTER PERIPHERALS,80,6,3,477,LATIN AMER. & CARIB    ,Barbados ,Bridgetown,2016-Jun-03 11:31:29,Mrs.Chester,Johnson,2016,6,8,23,2
1464930000000.0,2016-06-08,FEMALE,a.andrew.r.roosevelt@in.defteam.com,GADGETS,180,1,5,175,ASIA (EX. NEAR EAST)         ,Japan ,Tokyo,2016-Jun-03 11:31:30,Mrs.Andrew,Roosevelt,2016,6,8,23,2
1464930000000.0,2016-06-08,MALE,rutherford.TYLER@yahoomail.com,MECHANICAL,300,8,6,2394,LATIN AMER. & CARIB    ,Nicaragua ,Managua,2016-Jun-03 11:31:30,Mr.Rutherford,Tyler,2016,6,8,23,2
1464930000000.0,2016-06-05,MALE,groverandharding@yahoomail.com,PAINTING,175,4,2,698,OCEANIA                            ,Tonga ,Nukuʻalofa,2016-Jun-03 11:31:31,Mr.Grover,Harding,2016,6,5,22,2
1464930000000.0,2016-06-08,FEMALE,lyndon.HARRISON@yahoomail.com,CUTLERY,75,10,2,748,NORTHERN AFRICA                    ,Tunisia ,Tunis,2016-Jun-03 11:31:31,Mrs.Lyndon,Harrison,2016,6,8,23,2
1464930000000.0,2016-06-05,FEMALE,j@hotmail.com,CUTLERY,75,1,2,73,C.W. OF IND. STATES ,Kyrgyzstan ,Bishkek,2016-Jun-03 11:31:32,Mrs.James,Hayes,2016,6,5,22,2
1464930000000.0,2016-06-06,MALE,h.herbert.l.lincoln@in.defteam.com,FASHION,600,10,7,5993,NEAR EAST                          ,Turkey ,Ankara,2016-Jun-03 11:31:33,Mr.Herbert,Lincoln,2016,6,6,23,2
1464930000000.0,2016-06-07,MALE,franklin_polk@hotmail.com,FURNITURE,450,7,1,3149,LATIN AMER. & CARIB    ,Cuba ,Havana,2016-Jun-03 11:31:34,Mr.Franklin,Polk,2016,6,7,23,2
1464930000000.0,2016-06-09,FEMALE,lyndonandharding@yahoomail.com,ELECTRICAL,250,10,3,2497,OCEANIA                            ,Fiji ,Suva,2016-Jun-03 11:31:35,Mrs.Lyndon,Harding,2016,6,9,23,2
1464930000000.0,2016-06-08,FEMALE,millard.2015-ford-boom@gmail.com,FURNITURE,450,2,8,892,SUB-SAHARAN AFRICA                 ,Tanzania ,Dodoma,2016-Jun-03 11:31:35,Mrs.Millard,Ford,2016,6,8,23,2
1464930000000.0,2016-06-09,MALE,m.martin.c.coolidge@in.defteam.com,ARTS,35,7,7,238,SUB-SAHARAN AFRICA                 ,South Africa ,Pretoria,2016-Jun-03 11:31:36,Mr.Martin,Coolidge,2016,6,9,23,2
1464930000000.0,2016-06-08,MALE,J@gmail.com,GIFTS,60,5,2,298,C.W. OF IND. STATES ,Moldova ,Chisinau,2016-Jun-03 11:31:36,Mr.Jimmy,Fillmore,2016,6,8,23,2
1464930000000.0,2016-06-07,MALE,a@hotmail.com,CUTLERY,75,4,9,291,OCEANIA                            ,Kiribati ,Tarawa,2016-Jun-03 11:31:36,Mr.Abraham,Washington,2016,6,7,23,2
1464930000000.0,2016-06-05,MALE,martin_adams@hotmail.com,FURNITURE,450,9,1,4049,OCEANIA                            ,Fiji ,Suva,2016-Jun-03 11:31:37,Mr.Martin,Adams,2016,6,5,22,2
1464930000000.0,2016-06-05,FEMALE,t.thomas.r.roosevelt@in.defteam.com,MOBILE,500,2,3,997,ASIA (EX. NEAR EAST)         ,Vietnam ,Hanoi,2016-Jun-03 11:31:38,Mrs.Thomas,Roosevelt,2016,6,5,22,2
1464930000000.0,2016-06-09,MALE,calvinandtaft@yahoomail.com,ELECTRONICS,800,1,8,792,OCEANIA                            ,Nauru ,Yaren,2016-Jun-03 11:31:38,Mr.Calvin,Taft,2016,6,9,23,2
1464930000000.0,2016-06-09,MALE,j.james.l.lincoln@in.defteam.com,GIFTS,60,6,1,359,LATIN AMER. & CARIB    ,Barbados ,Bridgetown,2016-Jun-03 11:31:39,Mr.James,Lincoln,2016,6,9,23,2
1464930000000.0,2016-06-05,FEMALE,herbert.2015-pierce-boom@gmail.com,SOFTWARE,40,9,4,356,OCEANIA                            ,Marshall Islands ,Majuro,2016-Jun-03 11:31:40,Mrs.Herbert,Pierce,2016,6,5,22,2
1464930000000.0,2016-06-05,MALE,ronald.jackson@outlook.com,MUSIC,20,7,6,134,ASIA (EX. NEAR EAST)         ,India ,New Delhi,2016-Jun-03 11:31:40,Mr.Ronald,Jackson,2016,6,5,22,2
1464930000000.0,2016-06-09,FEMALE,benjamin.HARRISON@yahoomail.com,CUTLERY,75,4,2,298,LATIN AMER. & CARIB    ,Ecuador ,Quito,2016-Jun-03 11:31:40,Mrs.Benjamin,Harrison,2016,6,9,23,2
1464930000000.0,2016-06-08,MALE,thomasandadams@yahoomail.com,GADGETS,180,2,7,353,NEAR EAST                          ,Turkey ,Ankara,2016-Jun-03 11:31:42,Mr.Thomas,Adams,2016,6,8,23,2
1464930000000.0,2016-06-08,FEMALE,ulyssesandmonroe@yahoomail.com,COMPUTER PERIPHERALS,80,4,9,311,LATIN AMER. & CARIB    ,Peru ,Lima,2016-Jun-03 11:31:42,Mrs.Ulysses,Monroe,2016,6,8,23,2
1464930000000.0,2016-06-05,MALE,george.polk@outlook.com,LIGHTING,55,2,8,102,SUB-SAHARAN AFRICA                 ,Eritrea ,Asmara,2016-Jun-03 11:31:43,Mr.George,Polk,2016,6,5,22,2
1464930000000.0,2016-06-09,FEMALE,d.dwight.h.hayes@in.defteam.com,LIGHTING,55,4,4,216,LATIN AMER. & CARIB    ,Uruguay ,Montevideo,2016-Jun-03 11:31:43,Mrs.Dwight,Hayes,2016,6,9,23,2
1464930000000.0,2016-06-06,MALE,ronaldandclinton@yahoomail.com,FASHION,600,2,5,1195,LATIN AMER. & CARIB    ,Chile ,Santiago,2016-Jun-03 11:31:45,Mr.Ronald,Clinton,2016,6,6,23,2
1464930000000.0,2016-06-08,FEMALE,john.WILSON@yahoomail.com,HANDICRAFT,150,4,3,597,SUB-SAHARAN AFRICA                 ,Somalia ,Mogadishu,2016-Jun-03 11:31:45,Mrs.John,Wilson,2016,6,8,23,2
1464930000000.0,2016-06-05,MALE,williamandmckinley@yahoomail.com,TOYS,25,5,1,124,LATIN AMER. & CARIB    ,Dominica ,Roseau,2016-Jun-03 11:31:45,Mr.William,McKinley,2016,6,5,22,2
1464930000000.0,2016-06-06,MALE,lyndonandreagan@yahoomail.com,MECHANICAL,300,10,2,2998,SUB-SAHARAN AFRICA                 ,Equatorial Guinea ,Malabo,2016-Jun-03 11:31:47,Mr.Lyndon,Reagan,2016,6,6,23,2
1464930000000.0,2016-06-05,FEMALE,f@hotmail.com,OPTICAL,50,8,8,392,NORTHERN AMERICA                   ,Bermuda ,Hamilton,2016-Jun-03 11:31:47,Mrs.Franklin,Buchanan,2016,6,5,22,2
1464930000000.0,2016-06-09,MALE,william_arthur@hotmail.com,GADGETS,180,8,9,1431,WESTERN EUROPE                     ,Jersey ,St. Helier,2016-Jun-03 11:31:47,Mr.William,Arthur,2016,6,9,23,2
1464930000000.0,2016-06-08,FEMALE,J@gmail.com,ELECTRICAL,250,9,4,2246,NEAR EAST                          ,Jordan ,Amman,2016-Jun-03 11:31:48,Mrs.Jimmy,Johnson,2016,6,8,23,2
1464930000000.0,2016-06-08,MALE,g@hotmail.com,OPTICAL,50,5,3,247,NEAR EAST                          ,Yemen ,Sana'a,2016-Jun-03 11:31:49,Mr.George,Tyler,2016,6,8,23,2
1464930000000.0,2016-06-06,MALE,woodrow_tyler@hotmail.com,LITERATURE,90,3,7,263,LATIN AMER. & CARIB    ,Nicaragua ,Managua,2016-Jun-03 11:31:49,Mr.Woodrow,Tyler,2016,6,6,23,2
1464930000000.0,2016-06-05,MALE,theodore_hayes@hotmail.com,LIGHTING,55,10,2,548,ASIA (EX. NEAR EAST)         ,Philippines ,Manila,2016-Jun-03 11:31:49,Mr.Theodore,Hayes,2016,6,5,22,2
1464930000000.0,2016-06-05,MALE,h@hotmail.com,SOFTWARE,40,8,8,312,SUB-SAHARAN AFRICA                 ,Chad ,N'Djamena,2016-Jun-03 11:31:49,Mr.Harry,Tyler,2016,6,5,22,2
1464930000000.0,2016-06-07,FEMALE,geraldandmckinley@yahoomail.com,ARTS,35,3,1,104,SUB-SAHARAN AFRICA                 ,Swaziland ,Mbabane,2016-Jun-03 11:31:50,Mrs.Gerald,McKinley,2016,6,7,23,2
1464930000000.0,2016-06-08,FEMALE,w@hotmail.com,FASHION,600,10,9,5991,EASTERN EUROPE                     ,Slovenia ,Ljubljana,2016-Jun-03 11:31:50,Mrs.Woodrow,Ford,2016,6,8,23,2
1464930000000.0,2016-06-08,MALE,geraldandpierce@yahoomail.com,GAMES,100,4,4,396,ASIA (EX. NEAR EAST)         ,Thailand ,Bangkok,2016-Jun-03 11:31:50,Mr.Gerald,Pierce,2016,6,8,23,2
1464930000000.0,2016-06-09,FEMALE,a.andrew.k.kennedy@in.defteam.com,MOBILE,500,4,4,1996,C.W. OF IND. STATES ,Tajikistan ,Dushanbe,2016-Jun-03 11:31:52,Mrs.Andrew,Kennedy,2016,6,9,23,2
1464930000000.0,2016-06-06,FEMALE,zachary_roosevelt@hotmail.com,PAINTING,175,1,3,172,SUB-SAHARAN AFRICA                 ,Burundi ,Bujumbura,2016-Jun-03 11:31:52,Mrs.Zachary,Roosevelt,2016,6,6,23,2
1464930000000.0,2016-06-08,MALE,r@hotmail.com,MUSIC,20,2,9,31,OCEANIA                            ,Vanuatu ,Port Vila,2016-Jun-03 11:31:53,Mr.Ronald,Johnson,2016,6,8,23,2
1464930000000.0,2016-06-08,MALE,f@hotmail.com,GADGETS,180,9,7,1613,LATIN AMER. & CARIB    ,Cuba ,Havana,2016-Jun-03 11:31:53,Mr.Franklin,Quincy,2016,6,8,23,2
1464930000000.0,2016-06-06,MALE,andrew.GARFIELD@yahoomail.com,COMPUTER PERIPHERALS,80,1,2,78,NEAR EAST                          ,Bahrain ,Manama,2016-Jun-03 11:31:54,Mr.Andrew,Garfield,2016,6,6,23,2
1464930000000.0,2016-06-06,FEMALE,r.richard.f.ford@in.defteam.com,PAINTING,175,6,9,1041,LATIN AMER. & CARIB    ,Paraguay ,Asunción,2016-Jun-03 11:31:55,Mrs.Richard,Ford,2016,6,6,23,2
1464930000000.0,2016-06-08,MALE,G@gmail.com,MOBILE,500,8,8,3992,NEAR EAST                          ,Qatar ,Doha,2016-Jun-03 11:31:56,Mr.Grover,Quincy,2016,6,8,23,2
1464930000000.0,2016-06-06,MALE,w@hotmail.com,TOYS,25,6,8,142,WESTERN EUROPE                     ,Isle of Man ,Douglas,2016-Jun-03 11:31:56,Mr.Woodrow,Reagan,2016,6,6,23,2
1464930000000.0,2016-06-07,FEMALE,W@gmail.com,GIFTS,60,4,3,237,NEAR EAST                          ,Iraq ,Baghdad,2016-Jun-03 11:31:56,Mrs.Woodrow,Roosevelt,2016,6,7,23,2
1464930000000.0,2016-06-07,MALE,a@hotmail.com,MECHANICAL,300,2,1,599,C.W. OF IND. STATES ,Russia ,Moscow,2016-Jun-03 11:31:56,Mr.Andrew,Clinton,2016,6,7,23,2
1464930000000.0,2016-06-07,FEMALE,abraham.REAGAN@yahoomail.com,PAINTING,175,8,3,1397,NEAR EAST                          ,Israel ,Jerusalem,2016-Jun-03 11:31:57,Mrs.Abraham,Reagan,2016,6,7,23,2
1464930000000.0,2016-06-05,MALE,d.dwight.q.quincy@in.defteam.com,ELECTRICAL,250,3,9,741,NEAR EAST                          ,Saudi Arabia ,Riyadh,2016-Jun-03 11:31:58,Mr.Dwight,Quincy,2016,6,5,22,2
1464930000000.0,2016-06-08,MALE,R@gmail.com,LIGHTING,55,8,4,436,OCEANIA                            ,Cook Islands ,Avarua,2016-Jun-03 11:31:58,Mr.Richard,Taft,2016,6,8,23,2
1464930000000.0,2016-06-05,MALE,T@gmail.com,FURNITURE,450,8,8,3592,SUB-SAHARAN AFRICA                 ,Botswana ,Gaborone,2016-Jun-03 11:31:58,Mr.Theodore,Reagan,2016,6,5,22,2
1464930000000.0,2016-06-09,MALE,D@gmail.com,HANDICRAFT,150,3,6,444,SUB-SAHARAN AFRICA                 ,Somalia ,Mogadishu,2016-Jun-03 11:31:58,Mr.Dwight,Wilson,2016,6,9,23,2
1464930000000.0,2016-06-05,MALE,billandclinton@yahoomail.com,GIFTS,60,8,4,476,WESTERN EUROPE                     ,San Marino ,San Marino,2016-Jun-03 11:31:59,Mr.Bill,Clinton,2016,6,5,22,2
1464930000000.0,2016-06-07,MALE,w@hotmail.com,MOBILE,500,4,6,1994,ASIA (EX. NEAR EAST)         ,Philippines ,Manila,2016-Jun-03 11:31:59,Mr.Woodrow,Nixon,2016,6,7,23,2
1464930000000.0,2016-06-08,FEMALE,calvinandjohnson@yahoomail.com,FASHION,600,2,9,1191,EASTERN EUROPE                     ,Slovakia ,Bratislava,2016-Jun-03 11:31:59,Mrs.Calvin,Johnson,2016,6,8,23,2
1464930000000.0,2016-06-08,MALE,h.harry.r.roosevelt@in.defteam.com,CUTLERY,75,6,8,442,SUB-SAHARAN AFRICA                 ,Chad ,N'Djamena,2016-Jun-03 11:31:59,Mr.Harry,Roosevelt,2016,6,8,23,2
1464930000000.0,2016-06-05,FEMALE,Z@gmail.com,SOFTWARE,40,8,5,315,EASTERN EUROPE                     ,Bulgaria ,Sofia,2016-Jun-03 11:32:00,Mrs.Zachary,Polk,2016,6,5,22,2
1464930000000.0,2016-06-07,FEMALE,C@gmail.com,CUTLERY,75,7,4,521,LATIN AMER. & CARIB    ,Panama ,Panama City,2016-Jun-03 11:32:00,Mrs.Chester,Johnson,2016,6,7,23,2
1464930000000.0,2016-06-06,MALE,richard.MADISON@yahoomail.com,OPTICAL,50,3,9,141,NORTHERN AMERICA                   ,Canada ,Ottawa,2016-Jun-03 11:32:00,Mr.Richard,Madison,2016,6,6,23,2
1464930000000.0,2016-06-09,FEMALE,lyndon.2015-carter-boom@gmail.com,HANDICRAFT,150,4,6,594,LATIN AMER. & CARIB    ,Panama ,Panama City,2016-Jun-03 11:32:00,Mrs.Lyndon,Carter,2016,6,9,23,2
1464930000000.0,2016-06-06,MALE,c.chester.r.reagan@in.defteam.com,CROCKERY,30,5,6,144,WESTERN EUROPE                     ,Guernsey ,St. Peter Port,2016-Jun-03 11:32:01,Mr.Chester,Reagan,2016,6,6,23,2
1464930000000.0,2016-06-08,FEMALE,R@gmail.com,GADGETS,180,5,7,893,C.W. OF IND. STATES ,Russia ,Moscow,2016-Jun-03 11:32:02,Mrs.Rutherford,Van,2016,6,8,23,2
1464930000000.0,2016-06-05,MALE,ronald.adams@outlook.com,HANDICRAFT,150,1,4,146,EASTERN EUROPE                     ,Romania ,Bucharest,2016-Jun-03 11:32:02,Mr.Ronald,Adams,2016,6,5,22,2
1464930000000.0,2016-06-05,MALE,dwight.KENNEDY@yahoomail.com,ELECTRONICS,800,2,9,1591,LATIN AMER. & CARIB    ,Costa Rica ,San José,2016-Jun-03 11:32:02,Mr.Dwight,Kennedy,2016,6,5,22,2
1464930000000.0,2016-06-07,MALE,george.BUCHANAN@yahoomail.com,VISUAL,275,2,8,542,WESTERN EUROPE                     ,Denmark ,Copenhagen,2016-Jun-03 11:32:03,Mr.George,Buchanan,2016,6,7,23,2
1464930000000.0,2016-06-09,MALE,r@hotmail.com,OPTICAL,50,5,4,246,LATIN AMER. & CARIB    ,Grenada ,St. George's,2016-Jun-03 11:32:03,Mr.Richard,Truman,2016,6,9,23,2
1464930000000.0,2016-06-09,FEMALE,h@hotmail.com,FASHION,600,3,2,1798,SUB-SAHARAN AFRICA                 ,Rwanda ,Kigali,2016-Jun-03 11:32:03,Mrs.Harry,Kennedy,2016,6,9,23,2
1464930000000.0,2016-06-07,FEMALE,rutherford_fillmore@hotmail.com,PAINTING,175,10,4,1746,NEAR EAST                          ,Syria ,Damascus,2016-Jun-03 11:32:04,Mrs.Rutherford,Fillmore,2016,6,7,23,2
1464930000000.0,2016-06-07,FEMALE,F@gmail.com,LIGHTING,55,9,1,494,OCEANIA                            ,Australia ,Canberra,2016-Jun-03 11:32:04,Mrs.Franklin,Cleveland,2016,6,7,23,2
1464930000000.0,2016-06-07,MALE,c@hotmail.com,GAMES,100,1,9,91,WESTERN EUROPE                     ,Germany ,Berlin,2016-Jun-03 11:32:05,Mr.Chester,Arthur,2016,6,7,23,2
1464930000000.0,2016-06-06,FEMALE,jimmy.adams@outlook.com,FASHION,600,8,9,4791,EASTERN EUROPE                     ,Bulgaria ,Sofia,2016-Jun-03 11:32:06,Mrs.Jimmy,Adams,2016,6,6,23,2
1464930000000.0,2016-06-09,FEMALE,W@gmail.com,ENTERTAINMENT,110,9,2,988,ASIA (EX. NEAR EAST)         ,Japan ,Tokyo,2016-Jun-03 11:32:06,Mrs.William,Johnson,2016,6,9,23,2
1464930000000.0,2016-06-08,FEMALE,jamesandcarter@yahoomail.com,GADGETS,180,5,8,892,LATIN AMER. & CARIB    ,Puerto Rico ,San Juan,2016-Jun-03 11:32:07,Mrs.James,Carter,2016,6,8,23,2
1464930000000.0,2016-06-09,FEMALE,martin.HARRISON@yahoomail.com,ELECTRICAL,250,10,9,2491,WESTERN EUROPE                     ,Liechtenstein ,Vaduz,2016-Jun-03 11:32:07,Mrs.Martin,Harrison,2016,6,9,23,2
1464930000000.0,2016-06-09,MALE,bill.2015-madison-boom@gmail.com,LITERATURE,90,1,5,85,C.W. OF IND. STATES ,Georgia ,Tbilisi,2016-Jun-03 11:32:08,Mr.Bill,Madison,2016,6,9,23,2
1464930000000.0,2016-06-08,MALE,martinandharrison@yahoomail.com,OPTICAL,50,3,6,144,LATIN AMER. & CARIB    ,Uruguay ,Montevideo,2016-Jun-03 11:32:09,Mr.Martin,Harrison,2016,6,8,23,2
1464930000000.0,2016-06-08,MALE,r.richard.c.clinton@in.defteam.com,OPTICAL,50,7,3,347,OCEANIA                            ,Fiji ,Suva,2016-Jun-03 11:32:10,Mr.Richard,Clinton,2016,6,8,23,2
1464930000000.0,2016-06-07,FEMALE,johnandtyler@yahoomail.com,CROCKERY,30,5,6,144,C.W. OF IND. STATES ,Georgia ,Tbilisi,2016-Jun-03 11:32:10,Mrs.John,Tyler,2016,6,7,23,2
1464930000000.0,2016-06-09,FEMALE,martin.lincoln@outlook.com,SOFTWARE,40,6,6,234,C.W. OF IND. STATES ,Belarus ,Minsk,2016-Jun-03 11:32:10,Mrs.Martin,Lincoln,2016,6,9,23,2
1464930000000.0,2016-06-05,FEMALE,warren.JOHNSON@yahoomail.com,GADGETS,180,3,9,531,SUB-SAHARAN AFRICA                 ,Eritrea ,Asmara,2016-Jun-03 11:32:13,Mrs.Warren,Johnson,2016,6,5,22,2
1464930000000.0,2016-06-05,FEMALE,andrew.REAGAN@yahoomail.com,MECHANICAL,300,1,8,292,ASIA (EX. NEAR EAST)         ,Cambodia ,Phnom Penh,2016-Jun-03 11:32:14,Mrs.Andrew,Reagan,2016,6,5,22,2
1464930000000.0,2016-06-06,MALE,benjamin.roosevelt@outlook.com,ENTERTAINMENT,110,1,7,103,ASIA (EX. NEAR EAST)         ,China ,Beijing,2016-Jun-03 11:32:15,Mr.Benjamin,Roosevelt,2016,6,6,23,2
1464930000000.0,2016-06-09,FEMALE,woodrow.2015-fillmore-boom@gmail.com,GIFTS,60,1,7,53,ASIA (EX. NEAR EAST)         ,Maldives ,Malé,2016-Jun-03 11:32:15,Mrs.Woodrow,Fillmore,2016,6,9,23,2
1464930000000.0,2016-06-05,MALE,C@gmail.com,FASHION,600,1,6,594,LATIN AMER. & CARIB    ,El Salvador ,San Salvador,2016-Jun-03 11:32:18,Mr.Chester,Pierce,2016,6,5,22,2
1464930000000.0,2016-06-07,MALE,warren_carter@hotmail.com,GADGETS,180,5,6,894,OCEANIA                            ,Fiji ,Suva,2016-Jun-03 11:32:18,Mr.Warren,Carter,2016,6,7,23,2
1464930000000.0,2016-06-06,FEMALE,theodore_harding@hotmail.com,CUTLERY,75,8,6,594,NEAR EAST                          ,Israel ,Jerusalem,2016-Jun-03 11:32:18,Mrs.Theodore,Harding,2016,6,6,23,2
1464930000000.0,2016-06-05,MALE,franklinandgrant@yahoomail.com,GADGETS,180,4,3,717,OCEANIA                            ,Kiribati ,Tarawa,2016-Jun-03 11:32:18,Mr.Franklin,Grant,2016,6,5,22,2
1464930000000.0,2016-06-08,MALE,john_pierce@hotmail.com,COMPUTER PERIPHERALS,80,9,5,715,LATIN AMER. & CARIB    ,Bahamas,Nassau,2016-Jun-03 11:32:18,Mr.John,Pierce,2016,6,8,23,2
1464930000000.0,2016-06-06,FEMALE,h@hotmail.com,COMPUTER PERIPHERALS,80,6,3,477,SUB-SAHARAN AFRICA                 ,Niger ,Niamey,2016-Jun-03 11:32:18,Mrs.Herbert,Carter,2016,6,6,23,2
1464930000000.0,2016-06-06,MALE,benjamin.quincy@outlook.com,PAINTING,175,10,4,1746,NORTHERN AFRICA                    ,Egypt ,Cairo,2016-Jun-03 11:32:19,Mr.Benjamin,Quincy,2016,6,6,23,2
1464930000000.0,2016-06-08,MALE,dwightandmonroe@yahoomail.com,GIFTS,60,2,6,114,SUB-SAHARAN AFRICA                 ,Niger ,Niamey,2016-Jun-03 11:32:19,Mr.Dwight,Monroe,2016,6,8,23,2
1464930000000.0,2016-06-08,FEMALE,ulyssesandarthur@yahoomail.com,ARTS,35,8,5,275,OCEANIA                            ,Marshall Islands ,Majuro,2016-Jun-03 11:32:20,Mrs.Ulysses,Arthur,2016,6,8,23,2
1464930000000.0,2016-06-07,MALE,b@hotmail.com,WARDROBE,850,3,4,2546,OCEANIA                            ,American Samoa ,Pago Pago,2016-Jun-03 11:32:22,Mr.Bill,Hoover,2016,6,7,23,2
1464930000000.0,2016-06-09,FEMALE,calvin.CLEVELAND@yahoomail.com,MECHANICAL,300,7,1,2099,OCEANIA                            ,Wallis and Futuna ,Mata-Utu,2016-Jun-03 11:32:22,Mrs.Calvin,Cleveland,2016,6,9,23,2
1464930000000.0,2016-06-07,FEMALE,d@hotmail.com,FOOTWEAR,45,7,8,307,OCEANIA                            ,Nauru ,Yaren,2016-Jun-03 11:32:23,Mrs.Dwight,Cleveland,2016,6,7,23,2
1464930000000.0,2016-06-09,MALE,franklin.2015-fillmore-boom@gmail.com,FOOTWEAR,45,2,5,85,LATIN AMER. & CARIB    ,Anguilla ,The Valley,2016-Jun-03 11:32:24,Mr.Franklin,Fillmore,2016,6,9,23,2
1464930000000.0,2016-06-08,MALE,A@gmail.com,ENTERTAINMENT,110,8,6,874,EASTERN EUROPE                     ,Slovenia ,Ljubljana,2016-Jun-03 11:32:25,Mr.Abraham,Monroe,2016,6,8,23,2
1464930000000.0,2016-06-07,FEMALE,H@gmail.com,ELECTRONICS,800,2,2,1598,LATIN AMER. & CARIB    ,Cuba ,Havana,2016-Jun-03 11:32:26,Mrs.Harry,Harding,2016,6,7,23,2
1464930000000.0,2016-06-06,MALE,t@hotmail.com,COMPUTER PERIPHERALS,80,2,1,159,LATIN AMER. & CARIB    ,Saint Lucia ,Castries,2016-Jun-03 11:32:26,Mr.Thomas,Ford,2016,6,6,23,2
1464930000000.0,2016-06-07,FEMALE,calvin.taylor@outlook.com,TOYS,25,5,9,116,SUB-SAHARAN AFRICA                 ,South Africa ,Pretoria,2016-Jun-03 11:32:27,Mrs.Calvin,Taylor,2016,6,7,23,2
1464930000000.0,2016-06-08,MALE,dwight.2015-hayes-boom@gmail.com,FASHION,600,7,2,4198,BALTICS                            ,Estonia ,Tallinn,2016-Jun-03 11:32:27,Mr.Dwight,Hayes,2016,6,8,23,2
1464930000000.0,2016-06-09,MALE,millard.jefferson@outlook.com,PAINTING,175,7,1,1224,SUB-SAHARAN AFRICA                 ,Mali ,Bamako,2016-Jun-03 11:32:27,Mr.Millard,Jefferson,2016,6,9,23,2
1464930000000.0,2016-06-05,FEMALE,dwightandkennedy@yahoomail.com,MECHANICAL,300,1,9,291,SUB-SAHARAN AFRICA                 ,Ghana ,Accra,2016-Jun-03 11:32:28,Mrs.Dwight,Kennedy,2016,6,5,22,2
1464930000000.0,2016-06-09,FEMALE,g.gerald.g.grant@in.defteam.com,FOOTWEAR,45,9,5,400,C.W. OF IND. STATES ,Azerbaijan ,Baku,2016-Jun-03 11:32:29,Mrs.Gerald,Grant,2016,6,9,23,2
1464930000000.0,2016-06-08,FEMALE,r@hotmail.com,VISUAL,275,3,3,822,LATIN AMER. & CARIB    ,Aruba ,Oranjestad,2016-Jun-03 11:32:29,Mrs.Richard,Taft,2016,6,8,23,2
1464930000000.0,2016-06-05,FEMALE,gerald.carter@outlook.com,HANDICRAFT,150,7,7,1043,OCEANIA                            ,Kiribati ,Tarawa,2016-Jun-03 11:32:30,Mrs.Gerald,Carter,2016,6,5,22,2
1464930000000.0,2016-06-05,MALE,ulyssesandjohnson@yahoomail.com,GIFTS,60,5,8,292,NEAR EAST                          ,Iraq ,Baghdad,2016-Jun-03 11:32:31,Mr.Ulysses,Johnson,2016,6,5,22,2
1464930000000.0,2016-06-06,MALE,bill.2015-coolidge-boom@gmail.com,LIGHTING,55,3,9,156,SUB-SAHARAN AFRICA                 ,Uganda ,Kampala,2016-Jun-03 11:32:32,Mr.Bill,Coolidge,2016,6,6,23,2
1464930000000.0,2016-06-07,FEMALE,harry.2015-jefferson-boom@gmail.com,WARDROBE,850,6,9,5091,LATIN AMER. & CARIB    ,Saint Vincent and the Grenadines ,Kingstown,2016-Jun-03 11:32:33,Mrs.Harry,Jefferson,2016,6,7,23,2
1464930000000.0,2016-06-07,FEMALE,W@gmail.com,LIGHTING,55,1,3,52,LATIN AMER. & CARIB    ,Colombia ,Bogotá,2016-Jun-03 11:32:34,Mrs.William,Polk,2016,6,7,23,2
1464930000000.0,2016-06-05,MALE,j@hotmail.com,PAINTING,175,1,9,166,WESTERN EUROPE                     ,Faroe Islands ,Tórshavn,2016-Jun-03 11:32:34,Mr.James,Reagan,2016,6,5,22,2
1464930000000.0,2016-06-05,MALE,H@gmail.com,CROCKERY,30,7,7,203,BALTICS                            ,Latvia ,Riga,2016-Jun-03 11:32:34,Mr.Harry,Adams,2016,6,5,22,2
1464930000000.0,2016-06-06,MALE,ronald.grant@outlook.com,PAINTING,175,8,7,1393,LATIN AMER. & CARIB    ,Honduras ,Tegucigalpa,2016-Jun-03 11:32:34,Mr.Ronald,Grant,2016,6,6,23,2
1464930000000.0,2016-06-09,FEMALE,warrenandgarfield@yahoomail.com,ENTERTAINMENT,110,9,8,982,LATIN AMER. & CARIB    ,Venezuela ,Caracas,2016-Jun-03 11:32:34,Mrs.Warren,Garfield,2016,6,9,23,2
1464930000000.0,2016-06-05,MALE,g.george.a.adams@in.defteam.com,OPTICAL,50,4,5,195,SUB-SAHARAN AFRICA                 ,Burundi ,Bujumbura,2016-Jun-03 11:32:35,Mr.George,Adams,2016,6,5,22,2
1464930000000.0,2016-06-06,MALE,benjaminandpierce@yahoomail.com,CROCKERY,30,3,9,81,ASIA (EX. NEAR EAST)         ,Bhutan ,Thimphu,2016-Jun-03 11:32:38,Mr.Benjamin,Pierce,2016,6,6,23,2
1464930000000.0,2016-06-06,FEMALE,ulysses.2015-madison-boom@gmail.com,ARTS,35,6,1,209,OCEANIA                            ,Vanuatu ,Port Vila,2016-Jun-03 11:32:38,Mrs.Ulysses,Madison,2016,6,6,23,2
