TRANSACTION_ID,TRANSACTION_DATE,USER_FULL_NAME,GENDER,EMAIL_CONTACT,PRODUCT_DESCRIPTION,PRODUCT_UNIT_PRICE,QUANTITY,DISCOUNT_AMOUNT,NET_SALE_VALUE,REGION,COUNTRY,CAPITAL_CITY,EVENT_LOG_TIMESTAMP
1.46493E+12,2016-Jun-07 11:50:12,Mr.Martin Harrison,male,martin.HARRISON@yahoomail.com,FASHION,600,6,8,3592,LATIN AMER. & CARIB    ,Mexico ,Mexico City,2016-Jun-03 11:50:12
1.46493E+12,2016-Jun-06 11:50:12,Mr.Bill Adams,MALE,bill.2015-adams-boom@gmail.com,GAMES,100,1,8,92,LATIN AMER. & CARIB    ,Aruba ,Oranjestad,2016-Jun-03 11:50:12
1.46493E+12,2016-Jun-09 11:50:13,Mr.Richard Wilson,MALE,richard.WILSON@yahoomail.com,FASHION,600,5,4,2996,NEAR EAST                          ,Lebanon ,Beirut,2016-Jun-03 11:50:13
1.46493E+12,2016-Jun-05 11:50:13,Mrs.Andrew Roosevelt,F,A@gmail.com,OPTICAL,50,6,7,293,NEAR EAST                          ,Yemen ,Sana'a,2016-Jun-03 11:50:13
1.46493E+12,2016-Jun-08 11:50:13,Mr.Calvin Roosevelt,MALE,c.calvin.r.roosevelt+2015@facebook.com,GIFTS,60,10,9,591,ASIA (EX. NEAR EAST)         ,Japan ,Tokyo,2016-Jun-03 11:50:13
1.46493E+12,2016-Jun-08 11:50:13,,,j@hotmail.com,FASHION,600,9,4,5396,SUB-SAHARAN AFRICA                 ,Seychelles ,Victoria,2016-Jun-03 11:50:13
1.46493E+12,2016-Jun-06 11:50:13,Mrs.Dwight Adams,female,d@hotmail.com,OPTICAL,50,6,6,294,SUB-SAHARAN AFRICA                 ,Chad ,N'Djamena,2016-Jun-03 11:50:13
1.46493E+12,2016-Jun-09 11:50:13,Mr.Thomas Polk,Male,thomasandpolk@yahoomail.com,LITERATURE,90,1,5,85,ASIA (EX. NEAR EAST)         ,Singapore ,Singapore,2016-Jun-03 11:50:13
1.46493E+12,2016-Jun-07 11:50:14,Mr.Dwight Carter,MALE,d.dwight.c.carter+2015@facebook.com,ARTS,35,10,6,344,SUB-SAHARAN AFRICA                 ,Sudan ,Khartoum,2016-Jun-03 11:50:14
1.46493E+12,2016-Jun-05 11:50:14,Mr.Lyndon Adams,M,lyndon.2015-adams-boom@gmail.com,LITERATURE,90,2,8,172,LATIN AMER. & CARIB    ,French Guiana ,Cayenne,2016-Jun-03 11:50:14
1.46493E+12,2016-Jun-05 11:50:14,Mrs.Ulysses Harrison,f,ulyssesandharrison@yahoomail.com,GADGETS,180,5,7,893,ASIA (EX. NEAR EAST)         ,Taiwan ,Taipei,2016-Jun-03 11:50:14
1.46493E+12,2016-Jun-05 11:50:15,Mrs.Martin Roosevelt,F,M@martin@roosevelt@gmail.com,MOBILE,500,7,1,3499,ASIA (EX. NEAR EAST)         ,Brunei ,Bandar Seri Begawan,2016-Jun-03 11:50:15
1.46493E+12,2016-Jun-08 11:50:15,Mrs.Ulysses Reagan,F,ulysses.2015-reagan-boom@gmail.com,CUTLERY,75,2,6,144,SUB-SAHARAN AFRICA                 ,Kenya ,Nairobi,2016-Jun-03 11:50:15
1.46493E+12,2016-Jun-09 11:50:15,Mrs.Andrew Kennedy,f,andrew.kennedy@outlook.com,CUTLERY,75,9,8,667,ASIA (EX. NEAR EAST)         ,Laos ,Vientiane,2016-Jun-03 11:50:15
1.46493E+12,2016-Jun-07 11:50:15,,,g@hotmail.com,ELECTRONICS,800,8,5,6395,LATIN AMER. & CARIB    ,Anguilla ,The Valley,2016-Jun-03 11:50:15
1.46493E+12,2016-Jun-07 11:50:15,,,ronald.clinton@outlook.com,GADGETS,180,3,1,539,OCEANIA                            ,Kiribati ,Tarawa,2016-Jun-03 11:50:15
1.46493E+12,2016-Jun-06 11:50:15,Mrs.Franklin Eisenhower,female,franklin..eisenhower@facebook.com,LITERATURE,90,7,6,624,LATIN AMER. & CARIB    ,Jamaica ,Kingston,2016-Jun-03 11:50:15
1.46493E+12,2016-Jun-05 11:50:15,Mrs.Ronald Garfield,F,ronald.garfield@outlook.com,MECHANICAL,300,7,7,2093,WESTERN EUROPE                     ,Guernsey ,St. Peter Port,2016-Jun-03 11:50:15
1.46493E+12,2016-Jun-06 11:50:15,Mr.Ronald Harrison,Male,R@ronald@harrison@gmail.com,LIGHTING,55,1,1,54,NEAR EAST                          ,Bahrain ,Manama,2016-Jun-03 11:50:15
1.46493E+12,2016-Jun-05 11:50:15,Mr.Richard Harding,M,richard..harding@facebook.com,OPTICAL,50,4,6,194,LATIN AMER. & CARIB    ,Colombia ,Bogotá,2016-Jun-03 11:50:15
1.46493E+12,2016-Jun-09 11:50:16,Mr.Chester Grant,M,chester.grant@outlook.com,COMPUTER PERIPHERALS,80,3,4,236,EASTERN EUROPE                     ,Romania ,Bucharest,2016-Jun-03 11:50:16
1.46493E+12,2016-Jun-05 11:50:16,Mr.Herbert Fillmore,male,herbert..fillmore@facebook.com,ENTERTAINMENT,110,10,5,1095,NORTHERN AMERICA                   ,Canada ,Ottawa,2016-Jun-03 11:50:16
1.46493E+12,2016-Jun-08 11:50:16,Mr.Richard McKinley,M,R@richard@mckinley@gmail.com,GADGETS,180,7,9,1251,SUB-SAHARAN AFRICA                 ,Lesotho ,Maseru,2016-Jun-03 11:50:16
1.46493E+12,2016-Jun-07 11:50:16,,,B@gmail.com,FURNITURE,450,5,2,2248,SUB-SAHARAN AFRICA                 ,Saint Helena ,Jamestown,2016-Jun-03 11:50:16
1.46493E+12,2016-Jun-09 11:50:16,Mrs.Bill McKinley,female,B@bill@mckinley@gmail.com,SOFTWARE,40,4,7,153,LATIN AMER. & CARIB    ,Montserrat ,Plymouth,2016-Jun-03 11:50:16
1.46493E+12,2016-Jun-07 11:50:16,Mrs.Millard Harrison,Female,millard..harrison@facebook.com,FASHION,600,8,5,4795,LATIN AMER. & CARIB    ,Argentina ,Buenos Aires,2016-Jun-03 11:50:16
1.46493E+12,2016-Jun-06 11:50:17,Mrs.Franklin Ford,F,franklin.ford@outlook..com,MECHANICAL,300,6,9,1791,LATIN AMER. & CARIB    ,El Salvador ,San Salvador,2016-Jun-03 11:50:17
1.46493E+12,2016-Jun-05 11:50:17,Mr.Woodrow Grant,Male,woodrow..grant@facebook.com,LIGHTING,55,7,1,384,BALTICS                            ,Estonia ,Tallinn,2016-Jun-03 11:50:17
1.46493E+12,2016-Jun-05 11:50:18,Mr.Grover Nixon,MALE,g@hotmail.com,SOFTWARE,40,3,6,114,WESTERN EUROPE                     ,Sweden ,Stockholm,2016-Jun-03 11:50:18
1.46493E+12,2016-Jun-05 11:50:18,Mr.Benjamin Hoover,MALE,B@gmail.com,ARTS,35,9,7,308,ASIA (EX. NEAR EAST)         ,Nepal ,Kathmandu,2016-Jun-03 11:50:18
1.46493E+12,2016-Jun-08 11:50:18,Mr.Jimmy Fillmore,M,jimmy.2015-fillmore-boom@gmail.com,LITERATURE,90,5,9,441,SUB-SAHARAN AFRICA                 ,Comoros ,Moroni,2016-Jun-03 11:50:18
1.46493E+12,2016-Jun-08 11:50:18,Mr.Woodrow Jackson,M,woodrowandjackson@yahoomail.com,MUSIC,20,1,9,11,SUB-SAHARAN AFRICA                 ,Mauritius ,Port Louis,2016-Jun-03 11:50:18
1.46493E+12,2016-Jun-08 11:50:18,Mrs.John Adams,FEMALE,J@gmail.com,HANDICRAFT,150,10,6,1494,SUB-SAHARAN AFRICA                 ,Saint Helena ,Jamestown,2016-Jun-03 11:50:18
1.46493E+12,2016-Jun-06 11:50:18,Mr.Woodrow Wilson,male,woodrow.wilson@outlook..com,GIFTS,60,2,9,111,WESTERN EUROPE                     ,United Kingdom ,London,2016-Jun-03 11:50:18
1.46493E+12,2016-Jun-09 11:50:18,Mrs.John Reagan,female,j.john.r.reagan+2015@facebook.com,HANDICRAFT,150,5,3,747,ASIA (EX. NEAR EAST)         ,Philippines ,Manila,2016-Jun-03 11:50:18
1.46493E+12,2016-Jun-06 11:50:19,Mrs.Martin Reagan,f,martin.reagan.com,LITERATURE,90,7,4,626,SUB-SAHARAN AFRICA                 ,Botswana ,Gaborone,2016-Jun-03 11:50:19
1.46493E+12,2016-Jun-06 11:50:19,Mr.Bill Truman,m,bill.truman@outlook.com,COMPUTER PERIPHERALS,80,7,9,551,WESTERN EUROPE                     ,Belgium ,Brussels,2016-Jun-03 11:50:19
1.46493E+12,2016-Jun-06 11:50:19,Mr.Abraham Roosevelt,m,abraham.roosevelt@outlook.com,LIGHTING,55,1,4,51,EASTERN EUROPE                     ,Slovenia ,Ljubljana,2016-Jun-03 11:50:19
1.46493E+12,2016-Jun-08 11:50:19,,,woodrow.polk@outlook..com,WARDROBE,850,8,1,6799,SUB-SAHARAN AFRICA                 ,Seychelles ,Victoria,2016-Jun-03 11:50:19
1.46493E+12,2016-Jun-05 11:50:19,Mr.Chester Jackson,M,chesterandjackson@yahoomail.com,FASHION,600,2,8,1192,WESTERN EUROPE                     ,Luxembourg ,Luxembourg,2016-Jun-03 11:50:19
1.46493E+12,2016-Jun-06 11:50:19,Mrs.John Tyler,F,john.tyler@outlook.com,CUTLERY,75,7,5,520,LATIN AMER. & CARIB    ,Dominican Republic ,Santo Domingo,2016-Jun-03 11:50:19
1.46493E+12,2016-Jun-08 11:50:20,Mrs.Gerald Adams,FEMALE,g.gerald.a.adams+2015@facebook.com,VISUAL,275,3,1,824,LATIN AMER. & CARIB    ,Puerto Rico ,San Juan,2016-Jun-03 11:50:20
1.46493E+12,2016-Jun-09 11:50:20,Mrs.Richard Monroe,F,r.richard.m.monroe+2015@facebook.com,ELECTRONICS,800,4,8,3192,ASIA (EX. NEAR EAST)         ,Iran ,Tehran,2016-Jun-03 11:50:20
1.46493E+12,2016-Jun-05 11:50:20,Mr.Abraham Hoover,MALE,a.abraham.h.hoover@in.defteam.com,SOFTWARE,40,4,5,155,WESTERN EUROPE                     ,Iceland ,Reykjavík,2016-Jun-03 11:50:20
1.46493E+12,2016-Jun-07 11:50:20,Mr.Millard Fillmore,m,m.millard.f.fillmore@in.defteam.com,SOFTWARE,40,5,8,192,SUB-SAHARAN AFRICA                 ,Seychelles ,Victoria,2016-Jun-03 11:50:20
1.46493E+12,2016-Jun-06 11:50:21,Mrs.William Taft,Female,w.william.t.taft@in.defteam.com,ELECTRONICS,800,6,3,4797,WESTERN EUROPE                     ,Austria ,Vienna,2016-Jun-03 11:50:21
1.46493E+12,2016-Jun-08 11:50:21,Mrs.Ulysses Van Buren,f,ulysses.van buren@outlook..com,WARDROBE,850,3,4,2546,NEAR EAST                          ,Cyprus ,Nicosia,2016-Jun-03 11:50:21
1.46493E+12,2016-Jun-08 11:50:21,Mrs.Ulysses Monroe,f,ulysses_monroe@hotmail.com,ENTERTAINMENT,110,6,3,657,WESTERN EUROPE                     ,Monaco ,Monaco,2016-Jun-03 11:50:21
1.46493E+12,2016-Jun-06 11:50:21,,,calvin.2015-cleveland-boom@gmail.com,CUTLERY,75,2,6,144,WESTERN EUROPE                     ,Faroe Islands ,Tórshavn,2016-Jun-03 11:50:21
1.46493E+12,2016-Jun-06 11:50:21,Mr.Jimmy Arthur,M,jimmy_arthur@hotmail.com,FOOTWEAR,45,3,6,129,NORTHERN AFRICA                    ,Egypt ,Cairo,2016-Jun-03 11:50:21
1.46493E+12,2016-Jun-09 11:50:22,Mrs.Abraham Jackson,FEMALE,A@abraham@jackson@gmail.com,WARDROBE,850,10,4,8496,SUB-SAHARAN AFRICA                 ,Seychelles ,Victoria,2016-Jun-03 11:50:22
1.46493E+12,2016-Jun-08 11:50:22,Mrs.Ronald Pierce,f,ronald.pierce.com,ENTERTAINMENT,110,2,9,211,LATIN AMER. & CARIB    ,Colombia ,Bogotá,2016-Jun-03 11:50:22
1.46493E+12,2016-Jun-06 11:50:22,Mr.Lyndon Truman,male,l.lyndon.t.truman+2015@facebook.com,FOOTWEAR,45,3,2,133,EASTERN EUROPE                     ,Albania ,Tirana,2016-Jun-03 11:50:22
1.46493E+12,2016-Jun-06 11:50:22,Mr.Martin Clinton,male,m.martin.c.clinton@in.defteam.com,PAINTING,175,5,4,871,LATIN AMER. & CARIB    ,Ecuador ,Quito,2016-Jun-03 11:50:22
1.46493E+12,2016-Jun-08 11:50:22,Mr.Millard Quincy,male,M@gmail.com,ARTS,35,9,6,309,LATIN AMER. & CARIB    ,Cayman Islands ,George Town,2016-Jun-03 11:50:22
1.46493E+12,2016-Jun-06 11:50:22,,,l.lyndon.t.truman+2015@facebook.com,ELECTRICAL,250,3,5,745,NEAR EAST                          ,Saudi Arabia ,Riyadh,2016-Jun-03 11:50:22
1.46493E+12,2016-Jun-08 11:50:23,Mrs.Gerald Clinton,f,gerald.2015-clinton-boom@gmail.com,ENTERTAINMENT,110,4,2,438,LATIN AMER. & CARIB    ,Venezuela ,Caracas,2016-Jun-03 11:50:23
1.46493E+12,2016-Jun-05 11:50:23,Mr.Herbert Ford,M,herbert.ford@outlook..com,MUSIC,20,1,2,18,WESTERN EUROPE                     ,Netherlands ,Amsterdam,2016-Jun-03 11:50:23
1.46493E+12,2016-Jun-09 11:50:23,Mr.Richard Jefferson,Male,richard.jefferson.com,OPTICAL,50,7,9,341,LATIN AMER. & CARIB    ,Jamaica ,Kingston,2016-Jun-03 11:50:23
1.46493E+12,2016-Jun-05 11:50:23,Mrs.Andrew McKinley,female,a.andrew.m.mckinley+2015@facebook.com,FURNITURE,450,10,3,4497,WESTERN EUROPE                     ,Switzerland ,Bern,2016-Jun-03 11:50:23
1.46493E+12,2016-Jun-07 11:50:23,Mr.Andrew Johnson,M,andrew.johnson@outlook.com,GAMES,100,6,6,594,NEAR EAST                          ,Iraq ,Baghdad,2016-Jun-03 11:50:23
1.46493E+12,2016-Jun-05 11:50:23,Mrs.Herbert Johnson,FEMALE,herbert.johnson@outlook..com,COMPUTER PERIPHERALS,80,3,2,238,NEAR EAST                          ,Turkey ,Ankara,2016-Jun-03 11:50:23
1.46493E+12,2016-Jun-05 11:50:24,Mr.Benjamin Eisenhower,m,b.benjamin.e.eisenhower@in.defteam.com,VISUAL,275,10,2,2748,SUB-SAHARAN AFRICA                 ,Eritrea ,Asmara,2016-Jun-03 11:50:24
1.46493E+12,2016-Jun-08 11:50:24,Mrs.Grover Cleveland,female,grover.cleveland@outlook..com,GIFTS,60,6,4,356,OCEANIA                            ,New Zealand ,Wellington,2016-Jun-03 11:50:24
1.46493E+12,2016-Jun-05 11:50:24,Mr.Gerald Harrison,Male,gerald.harrison@outlook..com,MOBILE,500,9,8,4492,SUB-SAHARAN AFRICA                 ,Burundi ,Bujumbura,2016-Jun-03 11:50:24
1.46493E+12,2016-Jun-07 11:50:24,Mrs.Ulysses Taft,female,u.ulysses.t.taft@in.defteam.com,LITERATURE,90,4,9,351,ASIA (EX. NEAR EAST)         ,Vietnam ,Hanoi,2016-Jun-03 11:50:24
1.46493E+12,2016-Jun-06 11:50:24,,,ronald.mckinley@outlook..com,ARTS,35,4,8,132,LATIN AMER. & CARIB    ,Cuba ,Havana,2016-Jun-03 11:50:24
1.46493E+12,2016-Jun-06 11:50:25,Mr.Benjamin Clinton,male,b@hotmail.com,MUSIC,20,10,1,199,LATIN AMER. & CARIB    ,Bolivia ,La Paz,2016-Jun-03 11:50:25
1.46493E+12,2016-Jun-09 11:50:25,Mr.Lyndon Clinton,M,lyndon.CLINTON@yahoomail.com,ELECTRICAL,250,8,5,1995,NEAR EAST                          ,Kuwait ,Kuwait City,2016-Jun-03 11:50:25
1.46493E+12,2016-Jun-08 11:50:25,,,g@hotmail.com,MOBILE,500,1,5,495,LATIN AMER. & CARIB    ,Bahamas,Nassau,2016-Jun-03 11:50:25
1.46493E+12,2016-Jun-08 11:50:25,Mrs.Harry Garfield,f,harry_garfield@hotmail.com,CUTLERY,75,10,2,748,LATIN AMER. & CARIB    ,El Salvador ,San Salvador,2016-Jun-03 11:50:25
1.46493E+12,2016-Jun-05 11:50:27,Mrs.Benjamin McKinley,Female,benjamin.mckinley.com,SOFTWARE,40,1,6,34,OCEANIA                            ,French Polynesia ,Papeete,2016-Jun-03 11:50:27
1.46493E+12,2016-Jun-05 11:50:27,Mr.Thomas Taft,Male,T@thomas@taft@gmail.com,ENTERTAINMENT,110,6,8,652,NORTHERN AMERICA                   ,Bermuda ,Hamilton,2016-Jun-03 11:50:27
1.46493E+12,2016-Jun-08 11:50:27,,,john.2015-cleveland-boom@gmail.com,LIGHTING,55,2,7,103,SUB-SAHARAN AFRICA                 ,Uganda ,Kampala,2016-Jun-03 11:50:27
1.46493E+12,2016-Jun-05 11:50:27,Mrs.Franklin Quincy,F,franklin.quincy.com,TOYS,25,10,8,242,EASTERN EUROPE                     ,Serbia ,Belgrade,2016-Jun-03 11:50:27
1.46493E+12,2016-Jun-06 11:50:28,Mrs.Jimmy Fillmore,FEMALE,j.jimmy.f.fillmore@in.defteam.com,LIGHTING,55,8,4,436,NEAR EAST                          ,Saudi Arabia ,Riyadh,2016-Jun-03 11:50:28
1.46493E+12,2016-Jun-08 11:50:28,,,andrew..eisenhower@facebook.com,ELECTRONICS,800,8,3,6397,WESTERN EUROPE                     ,Jersey ,St. Helier,2016-Jun-03 11:50:28
1.46493E+12,2016-Jun-07 11:50:28,Mr.Rutherford Wilson,m,r.rutherford.w.wilson+2015@facebook.com,WARDROBE,850,3,1,2549,WESTERN EUROPE                     ,Netherlands ,Amsterdam,2016-Jun-03 11:50:28
1.46493E+12,2016-Jun-09 11:50:29,Mrs.Theodore Kennedy,FEMALE,T@theodore@kennedy@gmail.com,GADGETS,180,3,6,534,OCEANIA                            ,Wallis and Futuna ,Mata-Utu,2016-Jun-03 11:50:29
1.46493E+12,2016-Jun-06 11:50:29,Mr.Grover Ford,Male,grover_ford@hotmail.com,OPTICAL,50,2,5,95,OCEANIA                            ,Tuvalu ,Funafuti,2016-Jun-03 11:50:29
1.46493E+12,2016-Jun-05 11:50:29,Mr.Herbert Harrison,Male,H@gmail.com,CROCKERY,30,5,6,144,BALTICS                            ,Latvia ,Riga,2016-Jun-03 11:50:29
1.46493E+12,2016-Jun-05 11:50:29,Mr.George Adams,M,george..adams@facebook.com,CUTLERY,75,7,7,518,SUB-SAHARAN AFRICA                 ,Sierra Leone ,Freetown,2016-Jun-03 11:50:29
1.46493E+12,2016-Jun-09 11:50:29,Mrs.Zachary Clinton,FEMALE,z@hotmail.com,TOYS,25,8,5,195,WESTERN EUROPE                     ,Jersey ,St. Helier,2016-Jun-03 11:50:29
1.46493E+12,2016-Jun-06 11:50:30,Mr.Lyndon Coolidge,MALE,l.lyndon.c.coolidge@in.defteam.com,ELECTRONICS,800,4,1,3199,SUB-SAHARAN AFRICA                 ,Swaziland ,Mbabane,2016-Jun-03 11:50:30
1.46493E+12,2016-Jun-05 11:50:30,Mr.Richard Arthur,m,richard.ARTHUR@yahoomail.com,MUSIC,20,6,3,117,LATIN AMER. & CARIB    ,Argentina ,Buenos Aires,2016-Jun-03 11:50:30
1.46493E+12,2016-Jun-08 11:50:30,Mrs.Gerald Nixon,FEMALE,gerald..nixon@facebook.com,FASHION,600,7,4,4196,WESTERN EUROPE                     ,Netherlands ,Amsterdam,2016-Jun-03 11:50:30
1.46493E+12,2016-Jun-08 11:50:30,Mr.Warren Pierce,m,warrenandpierce@yahoomail.com,FASHION,600,8,9,4791,WESTERN EUROPE                     ,Monaco ,Monaco,2016-Jun-03 11:50:30
1.46493E+12,2016-Jun-08 11:50:30,Mrs.Dwight Hayes,f,dwightandhayes@yahoomail.com,WARDROBE,850,1,7,843,OCEANIA                            ,French Polynesia ,Papeete,2016-Jun-03 11:50:30
1.46493E+12,2016-Jun-05 11:50:30,Mrs.Theodore Kennedy,female,theodore..kennedy@facebook.com,MUSIC,20,4,1,79,LATIN AMER. & CARIB    ,Panama ,Panama City,2016-Jun-03 11:50:30
1.46493E+12,2016-Jun-05 11:50:31,Mr.Woodrow Adams,male,w.woodrow.a.adams@in.defteam.com,FASHION,600,6,2,3598,SUB-SAHARAN AFRICA                 ,Madagascar ,Antananarivo,2016-Jun-03 11:50:31
1.46493E+12,2016-Jun-09 11:50:31,Mrs.Andrew Pierce,female,andrew.2015-pierce-boom@gmail.com,CROCKERY,30,7,2,208,EASTERN EUROPE                     ,Serbia ,Belgrade,2016-Jun-03 11:50:31
1.46493E+12,2016-Jun-09 11:50:31,Mr.Jimmy Tyler,male,j@hotmail.com,HANDICRAFT,150,5,3,747,LATIN AMER. & CARIB    ,Paraguay ,Asunción,2016-Jun-03 11:50:31
1.46493E+12,2016-Jun-09 11:50:31,Mr.Lyndon Johnson,male,lyndon.johnson.com,COMPUTER PERIPHERALS,80,1,7,73,ASIA (EX. NEAR EAST)         ,India ,New Delhi,2016-Jun-03 11:50:31
1.46493E+12,2016-Jun-06 11:50:31,,,w.william.t.taft+2015@facebook.com,GIFTS,60,6,3,357,LATIN AMER. & CARIB    ,Brazil ,Brasília,2016-Jun-03 11:50:31
1.46493E+12,2016-Jun-06 11:50:32,Mrs.George Jefferson,Female,george.2015-jefferson-boom@gmail.com,ELECTRONICS,800,8,9,6391,OCEANIA                            ,Tonga ,Nukuʻalofa,2016-Jun-03 11:50:32
1.46493E+12,2016-Jun-07 11:50:33,Mrs.Abraham Van Buren,F,abraham.van buren@outlook.com,HANDICRAFT,150,6,4,896,LATIN AMER. & CARIB    ,Venezuela ,Caracas,2016-Jun-03 11:50:33
1.46493E+12,2016-Jun-06 11:50:33,,,rutherfordandarthur@yahoomail.com,ELECTRONICS,800,9,4,7196,LATIN AMER. & CARIB    ,Dominica ,Roseau,2016-Jun-03 11:50:33
1.46493E+12,2016-Jun-05 11:50:33,,,millard.coolidge.com,TOYS,25,10,3,247,LATIN AMER. & CARIB    ,Jamaica ,Kingston,2016-Jun-03 11:50:33
1.46493E+12,2016-Jun-08 11:50:33,,,d.dwight.n.nixon@in.defteam.com,PAINTING,175,3,9,516,LATIN AMER. & CARIB    ,Bolivia ,La Paz,2016-Jun-03 11:50:33
1.46493E+12,2016-Jun-09 11:50:34,Mrs.Benjamin Buchanan,Female,benjamin.buchanan@outlook..com,ELECTRICAL,250,8,4,1996,NEAR EAST                          ,Cyprus ,Nicosia,2016-Jun-03 11:50:34
1.46493E+12,2016-Jun-09 11:50:34,Mrs.James Truman,Female,jamesandtruman@yahoomail.com,LITERATURE,90,5,7,443,SUB-SAHARAN AFRICA                 ,Guinea-Bissau ,Bissau,2016-Jun-03 11:50:34
1.46493E+12,2016-Jun-06 11:50:34,Mr.Gerald Monroe,Male,gerald_monroe@hotmail.com,LIGHTING,55,6,8,322,LATIN AMER. & CARIB    ,Argentina ,Buenos Aires,2016-Jun-03 11:50:34
1.46493E+12,2016-Jun-09 11:50:34,Mr.Benjamin Harding,male,benjaminandharding@yahoomail.com,GADGETS,180,4,7,713,ASIA (EX. NEAR EAST)         ,China ,Beijing,2016-Jun-03 11:50:34
1.46493E+12,2016-Jun-06 11:50:34,Mrs.Warren Arthur,female,warren.ARTHUR@yahoomail.com,PAINTING,175,6,5,1045,NEAR EAST                          ,Israel ,Jerusalem,2016-Jun-03 11:50:34
1.46493E+12,2016-Jun-07 11:50:34,Mr.William Washington,Male,william.WASHINGTON@yahoomail.com,OPTICAL,50,10,4,496,LATIN AMER. & CARIB    ,French Guiana ,Cayenne,2016-Jun-03 11:50:34
1.46493E+12,2016-Jun-06 11:50:35,,,G@gmail.com,LITERATURE,90,2,1,179,NEAR EAST                          ,United Arab Emirates ,Abu Dhabi,2016-Jun-03 11:50:35
1.46493E+12,2016-Jun-06 11:50:35,,,R@ronald@harrison@gmail.com,FURNITURE,450,9,2,4048,ASIA (EX. NEAR EAST)         ,Sri Lanka ,Sri Jayawardenepura Kotte,2016-Jun-03 11:50:35
1.46493E+12,2016-Jun-06 11:50:36,Mrs.Calvin McKinley,Female,calvin.mckinley@outlook..com,PAINTING,175,2,5,345,NORTHERN AFRICA                    ,Egypt ,Cairo,2016-Jun-03 11:50:36
1.46493E+12,2016-Jun-06 11:50:36,Mrs.Andrew Adams,F,andrew_adams@hotmail.com,COMPUTER PERIPHERALS,80,7,8,552,NEAR EAST                          ,Iraq ,Baghdad,2016-Jun-03 11:50:36
1.46493E+12,2016-Jun-06 11:50:36,Mrs.Andrew Eisenhower,Female,andrewandeisenhower@yahoomail.com,PAINTING,175,4,3,697,OCEANIA                            ,Marshall Islands ,Majuro,2016-Jun-03 11:50:36
1.46493E+12,2016-Jun-09 11:50:36,Mr.Ronald Johnson,MALE,ronald.2015-johnson-boom@gmail.com,CROCKERY,30,2,7,53,SUB-SAHARAN AFRICA                 ,Chad ,N'Djamena,2016-Jun-03 11:50:36
1.46493E+12,2016-Jun-06 11:50:36,Mrs.Grover Adams,Female,grover.2015-adams-boom@gmail.com,FASHION,600,7,5,4195,SUB-SAHARAN AFRICA                 ,Guinea-Bissau ,Bissau,2016-Jun-03 11:50:36
1.46493E+12,2016-Jun-06 11:50:36,Mrs.James Fillmore,female,jamesandfillmore@yahoomail.com,LIGHTING,55,10,8,542,NEAR EAST                          ,Kuwait ,Kuwait City,2016-Jun-03 11:50:36
1.46493E+12,2016-Jun-08 11:50:36,,,J@jimmy@pierce@gmail.com,MECHANICAL,300,6,9,1791,LATIN AMER. & CARIB    ,Nicaragua ,Managua,2016-Jun-03 11:50:36
1.46493E+12,2016-Jun-09 11:50:37,Mrs.Millard Arthur,F,millard.arthur@outlook..com,HANDICRAFT,150,2,3,297,C.W. OF IND. STATES ,Moldova ,Chisinau,2016-Jun-03 11:50:37
1.46493E+12,2016-Jun-05 11:50:37,Mr.Rutherford Roosevelt,Male,rutherford_roosevelt@hotmail.com,ENTERTAINMENT,110,6,1,659,NEAR EAST                          ,Jordan ,Amman,2016-Jun-03 11:50:37
1.46493E+12,2016-Jun-07 11:50:37,,,ulyssesandlincoln@yahoomail.com,FURNITURE,450,3,9,1341,SUB-SAHARAN AFRICA                 ,Lesotho ,Maseru,2016-Jun-03 11:50:37
1.46493E+12,2016-Jun-06 11:50:37,,,rutherford.lincoln.com,CROCKERY,30,8,5,235,ASIA (EX. NEAR EAST)         ,Pakistan ,Islamabad,2016-Jun-03 11:50:37
1.46493E+12,2016-Jun-08 11:50:37,Mr.William Ford,Male,william.2015-ford-boom@gmail.com,GADGETS,180,2,6,354,ASIA (EX. NEAR EAST)         ,Taiwan ,Taipei,2016-Jun-03 11:50:37
1.46493E+12,2016-Jun-08 11:50:37,Mrs.William McKinley,F,william.2015-mckinley-boom@gmail.com,MECHANICAL,300,9,8,2692,EASTERN EUROPE                     ,Hungary ,Budapest,2016-Jun-03 11:50:37
1.46493E+12,2016-Jun-09 11:50:37,,,g.grover.t.tyler+2015@facebook.com,GIFTS,60,6,1,359,WESTERN EUROPE                     ,Spain ,Madrid,2016-Jun-03 11:50:37
1.46493E+12,2016-Jun-09 11:50:38,,,franklin_ford@hotmail.com,ARTS,35,7,2,243,SUB-SAHARAN AFRICA                 ,Ghana ,Accra,2016-Jun-03 11:50:38
1.46493E+12,2016-Jun-09 11:50:38,Mr.Martin Truman,M,martin..truman@facebook.com,MECHANICAL,300,1,6,294,OCEANIA                            ,Vanuatu ,Port Vila,2016-Jun-03 11:50:38
1.46493E+12,2016-Jun-06 11:50:38,Mr.Ulysses Johnson,m,u.ulysses.j.johnson+2015@facebook.com,MECHANICAL,300,1,3,297,LATIN AMER. & CARIB    ,Belize ,Belmopan,2016-Jun-03 11:50:38
1.46493E+12,2016-Jun-07 11:50:38,Mr.Bill Buchanan,M,bill..buchanan@facebook.com,FOOTWEAR,45,7,5,310,LATIN AMER. & CARIB    ,Suriname ,Paramaribo,2016-Jun-03 11:50:38
